,id,device_id,timestamp,battery_state,battery_level,timezone,country_code,memory_active,memory_inactive,memory_free,memory_user,charger,health,voltage,temperature,usage,up_time,sleep_time,network_status,network_type,mobile_network_type,mobile_data_status,mobile_data_activity,wifi_status,wifi_signal_strength,wifi_link_speed,screen_on,screen_brightness,roaming_enabled,bluetooth_enabled,location_enabled,power_saver_enabled,nfc_enabled,developer_mode,free,total,free_external,total_system
1736,28041346,108232,2019-10-14 04:48:32,Charging,23.0,America/Detroit,Unknown,891964,882504,2845272,92500,ac,Good,3.74,36.2,0.82,19877,2296,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,255,0,0,1,0,0,0,4744,23917,196,4033
1737,28041347,108232,2019-10-14 04:49:34,Charging,24.0,America/Detroit,Unknown,885848,891020,2845272,88860,ac,Good,3.8,36.5,0.76,19938,2296,WIFI,WIFI,lte,disconnected,none,enabled,-82,52,1,255,0,0,1,0,0,0,4744,23917,196,4033
1738,28041348,108232,2019-10-14 05:02:29,Charging,25.0,America/Detroit,Unknown,850248,893072,2845272,134988,ac,Good,3.81,36.7,0.7,20714,2296,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,255,0,0,1,0,0,0,4779,23917,196,4033
1739,28044565,108232,2019-10-14 05:02:39,Charging,25.0,America/Detroit,Unknown,858724,895676,2845272,122600,ac,Good,3.82,36.7,0.84,20724,2296,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,255,0,0,1,0,0,0,4779,23917,196,4033
1740,28044566,108232,2019-10-14 05:09:43,Charging,26.0,America/Detroit,Unknown,879000,921676,2845272,80836,ac,Good,3.83,36.1,0.72,21147,2296,WIFI,WIFI,lte,disconnected,none,enabled,-81,39,1,255,0,0,1,0,0,0,4779,23917,196,4033
1741,28044567,108232,2019-10-14 05:16:26,Charging,27.0,America/Detroit,Unknown,865140,922692,2845272,93716,ac,Good,3.82,36.5,0.73,21550,2296,WIFI,WIFI,lte,disconnected,none,enabled,-88,13,1,255,0,0,1,0,0,0,4779,23917,196,4033
1742,28044568,108232,2019-10-14 05:22:17,Charging,26.0,America/Detroit,Unknown,891240,917236,2845272,87152,ac,Good,3.75,37.3,0.66,21902,2296,WIFI,WIFI,lte,disconnected,none,enabled,-83,26,1,255,0,0,1,0,0,0,4778,23917,196,4033
1743,28044570,108232,2019-10-14 05:26:36,Charging,27.0,America/Detroit,Unknown,872716,910868,2845272,96876,ac,Good,3.82,37.0,0.93,22160,2296,WIFI,WIFI,lte,disconnected,none,enabled,-81,39,1,255,0,0,1,0,0,0,4778,23917,196,4033
1744,28044571,108232,2019-10-14 05:32:07,Charging,26.0,America/Detroit,Unknown,813560,937412,2845272,80276,ac,Good,3.77,36.6,0.78,22492,2296,WIFI,WIFI,lte,disconnected,none,enabled,-89,13,1,255,0,0,1,0,0,0,4764,23917,196,4033
1745,28044572,108232,2019-10-14 05:38:50,Charging,27.0,America/Detroit,Unknown,830704,905440,2845272,109656,ac,Good,3.82,36.6,0.77,22895,2296,WIFI,WIFI,lte,disconnected,none,enabled,-83,39,1,255,0,0,1,0,0,0,4764,23917,196,4033
1746,28044574,108232,2019-10-14 05:46:14,Charging,28.0,America/Detroit,Unknown,848948,895128,2845272,104292,ac,Good,3.83,35.4,0.69,23339,2296,WIFI,WIFI,lte,disconnected,none,enabled,-82,52,1,255,0,0,1,0,0,0,4764,23917,196,4033
1747,28044575,108232,2019-10-14 05:54:51,Charging,29.0,America/Detroit,Unknown,827228,929328,2845272,99608,ac,Good,3.82,34.3,0.83,23856,2296,WIFI,WIFI,evdo_a,disconnected,none,enabled,-84,52,1,255,0,0,1,0,0,0,4764,23917,196,4033
1748,28044576,108232,2019-10-14 06:03:38,Charging,30.0,America/Detroit,Unknown,843976,902876,2845272,114168,ac,Good,3.84,33.8,0.72,24382,2296,WIFI,WIFI,lte,disconnected,none,enabled,-86,39,1,255,0,0,1,0,0,0,4763,23917,196,4033
1749,28044577,108232,2019-10-14 06:08:28,Discharging,28.0,America/Detroit,Unknown,1070828,1054496,2845272,67348,unplugged,Good,3.46,32.5,0.97,124,0,WIFI,WIFI,lte,disconnected,none,enabled,-82,52,1,255,0,0,1,0,0,0,4772,23917,196,4033
1750,28044578,108232,2019-10-14 06:09:56,Discharging,27.0,America/Detroit,Unknown,1028340,1029512,2845272,70440,unplugged,Good,3.6,33.6,0.87,208,0,WIFI,WIFI,lte,disconnected,none,enabled,-81,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1751,28044579,108232,2019-10-14 06:11:19,Discharging,26.0,America/Detroit,Unknown,1019124,1037056,2845272,72668,unplugged,Good,3.67,34.0,0.6,290,0,WIFI,WIFI,lte,disconnected,none,enabled,-80,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1752,28044580,108232,2019-10-14 06:13:20,Discharging,25.0,America/Detroit,Unknown,1028940,1030788,2845272,71032,unplugged,Good,3.63,34.2,0.54,412,0,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,255,0,0,1,0,0,0,4768,23917,196,4033
1753,28044581,108232,2019-10-14 06:15:22,Discharging,24.0,America/Detroit,Unknown,1026012,1034424,2845272,69840,unplugged,Good,3.58,34.4,0.56,532,0,WIFI,WIFI,lte,disconnected,none,enabled,-83,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1754,28044582,108232,2019-10-14 06:17:23,Discharging,23.0,America/Detroit,Unknown,1021620,1019208,2845272,92156,unplugged,Good,3.57,34.4,0.4,654,0,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1755,28044583,108232,2019-10-14 06:18:54,Discharging,22.0,America/Detroit,Unknown,1026812,1025028,2845272,80736,unplugged,Good,3.6,34.3,0.63,746,0,WIFI,WIFI,lte,disconnected,none,enabled,-86,19,1,255,0,0,1,0,0,0,4768,23917,196,4033
1756,28044584,108232,2019-10-14 06:21:26,Discharging,21.0,America/Detroit,Unknown,1032032,1026520,2845272,73784,unplugged,Good,3.64,34.2,0.57,897,0,WIFI,WIFI,lte,disconnected,none,enabled,-81,19,1,255,0,0,1,0,0,0,4768,23917,196,4033
1757,28044585,108232,2019-10-14 06:23:57,Discharging,20.0,America/Detroit,Unknown,1017752,1041708,2845272,76672,unplugged,Good,3.62,34.2,0.58,1048,0,WIFI,WIFI,lte,disconnected,none,enabled,-84,26,1,255,0,0,1,0,0,0,4768,23917,196,4033
1758,28044586,108232,2019-10-14 06:26:18,Charging,21.0,America/Detroit,Unknown,1031892,1034032,2845272,70844,ac,Good,3.75,34.5,0.81,1190,0,WIFI,WIFI,lte,disconnected,none,enabled,-84,19,1,255,0,0,1,0,0,0,4768,23917,196,4033
1759,28081838,108232,2019-10-14 06:26:29,Charging,21.0,America/Detroit,Unknown,1031140,1033592,2845272,69648,ac,Good,3.73,34.5,0.5,1200,0,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1760,28081840,108232,2019-10-14 06:33:43,Charging,22.0,America/Detroit,Unknown,998636,1021440,2845272,76344,ac,Good,3.84,35.5,0.56,1635,0,WIFI,WIFI,lte,disconnected,none,enabled,-83,52,1,255,0,0,1,0,0,0,4768,23917,196,4033
1761,28081843,108232,2019-10-14 06:37:21,Charging,23.0,America/Detroit,Unknown,1005444,1024152,2845272,71500,ac,Good,3.85,35.2,0.47,1852,0,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1762,28081845,108232,2019-10-14 06:40:58,Charging,24.0,America/Detroit,Unknown,942308,1045512,2845272,119492,ac,Good,3.86,35.0,0.54,2070,0,WIFI,WIFI,lte,disconnected,none,enabled,-86,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1763,28081848,108232,2019-10-14 06:44:25,Charging,25.0,America/Detroit,Unknown,940088,1055648,2845272,109948,ac,Good,3.88,34.6,0.63,2277,0,WIFI,WIFI,lte,disconnected,none,enabled,-86,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1764,28081849,108232,2019-10-14 06:47:42,Charging,26.0,America/Detroit,Unknown,941240,1056624,2845272,108156,ac,Good,3.88,34.5,0.56,2473,0,WIFI,WIFI,lte,disconnected,none,enabled,-83,39,1,255,0,0,1,0,0,0,4768,23917,196,4033
1765,28081850,108232,2019-10-14 06:50:38,Charging,27.0,America/Detroit,Unknown,942628,1072500,2845272,91612,ac,Good,3.89,34.4,0.57,2649,0,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,1,0,0,0,4767,23917,196,4033
1766,28081852,108232,2019-10-14 16:13:28,Charging,95.0,America/Detroit,Unknown,813528,1445880,2845272,79796,ac,Good,4.17,20.6,0.97,56,0,disconnected,unknown,0,disconnected,none,enabled,-127,-1,0,255,0,0,1,0,0,0,4770,23917,196,4033
1767,28081855,108232,2019-10-14 16:17:30,Discharging,94.0,America/Detroit,Unknown,1005384,1009452,2845272,73088,unplugged,Good,4.06,24.2,0.77,298,0,WIFI,WIFI,18,disconnected,none,enabled,-83,52,1,255,0,0,1,0,0,0,4753,23917,196,4033
1768,28081856,108232,2019-10-14 16:19:31,Discharging,93.0,America/Detroit,Unknown,945912,999496,2845272,71920,unplugged,Good,4.1,26.5,0.63,420,0,WIFI,WIFI,18,disconnected,none,enabled,-90,5,1,255,0,0,1,0,0,0,4759,23917,196,4033
1769,28081859,108232,2019-10-14 16:21:32,Discharging,92.0,America/Detroit,Unknown,972928,985420,2845272,72916,unplugged,Good,4.12,27.5,0.55,540,0,WIFI,WIFI,0,disconnected,none,enabled,-81,39,1,255,0,0,1,0,0,0,4756,23917,196,4033
1770,28081864,108232,2019-10-14 16:23:34,Discharging,91.0,America/Detroit,Unknown,930112,1001592,2845272,81988,unplugged,Good,4.09,28.5,0.52,662,0,lte,MOBILE,lte,connected,inout,enabled,-127,-1,1,255,0,0,1,0,0,0,4756,23917,196,4033
1771,28081868,108232,2019-10-14 16:25:35,Discharging,90.0,America/Detroit,Unknown,924468,1001784,2845272,102276,unplugged,Good,4.14,29.3,0.59,783,0,lte,MOBILE,lte,connected,inout,enabled,-127,-1,1,255,0,0,1,0,0,0,4758,23917,196,4033
1772,28081870,108232,2019-10-14 16:28:37,Discharging,89.0,America/Detroit,Unknown,957316,988384,2845272,72180,unplugged,Good,4.09,29.3,0.58,965,0,WIFI,WIFI,lte,disconnected,none,enabled,-72,144,1,255,0,0,1,0,0,0,4759,23917,196,4033
1773,28081874,108232,2019-10-14 16:31:09,Discharging,88.0,America/Detroit,Unknown,956044,988020,2845272,69220,unplugged,Good,4.1,29.1,0.61,1117,0,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,4757,23917,196,4033
1774,28081876,108232,2019-10-14 16:34:41,Discharging,87.0,America/Detroit,Unknown,946488,978232,2845272,91832,unplugged,Good,4.07,29.7,0.82,1329,0,WIFI,WIFI,lte,disconnected,none,enabled,-82,39,1,255,0,0,1,0,0,0,4757,23917,196,4033
1775,28081878,108232,2019-10-14 16:37:13,Discharging,86.0,America/Detroit,Unknown,959832,985852,2845272,71720,unplugged,Good,4.07,29.9,0.69,1481,0,WIFI,WIFI,lte,disconnected,none,enabled,-85,52,1,255,0,0,1,0,0,0,4757,23917,196,4033
1776,28081881,108232,2019-10-14 16:39:44,Discharging,85.0,America/Detroit,Unknown,966440,984572,2845272,68592,unplugged,Good,4.08,30.2,0.52,1633,0,WIFI,WIFI,lte,disconnected,none,enabled,-84,52,1,255,0,0,1,0,0,0,4754,23917,196,4033
1777,28081883,108232,2019-10-14 16:42:46,Discharging,84.0,America/Detroit,Unknown,966012,982404,2845272,73224,unplugged,Good,4.06,30.3,0.63,1815,0,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,255,0,0,1,0,0,0,4754,23917,196,4033
1778,28081885,108232,2019-10-14 16:45:18,Discharging,83.0,America/Detroit,Unknown,961484,969744,2845272,100824,unplugged,Good,4.06,30.4,0.54,1966,0,WIFI,WIFI,lte,disconnected,none,enabled,-88,19,1,255,0,0,1,0,0,0,4754,23917,196,4033
1779,28095105,108232,2019-10-14 16:45:48,Discharging,83.0,America/Detroit,Unknown,971748,962520,2845272,97552,unplugged,Good,4.06,30.3,0.58,1997,0,WIFI,WIFI,lte,disconnected,none,enabled,-89,39,1,255,0,0,1,0,0,0,4754,23917,196,4033
1780,28095107,108232,2019-10-14 16:47:50,Discharging,82.0,America/Detroit,Unknown,962288,1004980,2845272,69248,unplugged,Good,4.0,30.3,0.55,2117,0,WIFI,WIFI,lte,disconnected,none,enabled,-89,26,1,255,0,0,1,0,0,0,4754,23917,196,4033
1781,28095111,108232,2019-10-14 16:50:52,Discharging,81.0,America/Detroit,Unknown,963992,1002396,2845272,71816,unplugged,Good,4.02,30.1,0.56,2300,0,WIFI,WIFI,lte,disconnected,none,enabled,-78,52,1,255,0,0,1,0,0,0,4754,23917,196,4033
1782,28095113,108232,2019-10-14 16:54:24,Discharging,80.0,America/Detroit,Unknown,969272,997016,2845272,73136,unplugged,Good,4.03,30.2,0.44,2512,0,WIFI,WIFI,lte,disconnected,none,enabled,-85,58,1,255,0,0,1,0,0,0,4754,23917,196,4033
1783,28095114,108232,2019-10-14 16:57:26,Discharging,79.0,America/Detroit,Unknown,982712,986168,2845272,73220,unplugged,Good,3.99,29.8,0.44,2694,0,WIFI,WIFI,lte,disconnected,none,enabled,-84,52,1,255,0,0,1,0,0,0,4754,23917,196,4033
1784,28095116,108232,2019-10-14 16:59:58,Discharging,78.0,America/Detroit,Unknown,974696,973580,2845272,97288,unplugged,Good,4.0,29.9,0.58,2846,0,WIFI,WIFI,lte,disconnected,none,enabled,-77,58,1,255,0,0,1,0,0,0,4754,23917,196,4033
1785,28095119,108232,2019-10-14 17:04:00,Discharging,77.0,America/Detroit,Unknown,976752,974524,2845272,93640,unplugged,Good,3.99,29.9,0.58,3089,0,WIFI,WIFI,lte,disconnected,none,enabled,-76,72,1,255,0,0,1,0,0,0,4754,23917,196,4033
1786,28095120,108232,2019-10-14 17:09:28,Discharging,76.0,America/Detroit,Unknown,941232,1000752,2845272,82356,unplugged,Good,4.05,29.0,0.54,3416,71,WIFI,WIFI,lte,disconnected,none,enabled,-81,65,0,255,0,0,1,0,0,0,4770,23917,196,4033
1787,28095122,108232,2019-10-14 17:21:04,Discharging,75.0,America/Detroit,Unknown,954916,957640,2845272,65672,unplugged,Good,4.04,26.8,0.85,4113,371,WIFI,WIFI,lte,disconnected,none,enabled,-80,72,0,255,0,0,1,0,0,0,4770,23917,196,4033
1788,28095123,108232,2019-10-14 17:53:27,Discharging,74.0,America/Detroit,Unknown,974644,989268,2845272,65756,unplugged,Good,4.05,22.9,0.69,6056,1690,WIFI,WIFI,lte,disconnected,none,enabled,-79,78,0,255,0,0,1,0,0,0,4769,23917,196,4033
1789,28095133,108232,2019-10-14 18:25:21,Discharging,73.0,America/Detroit,Unknown,974892,986168,2845272,72832,unplugged,Good,4.06,21.7,0.95,7970,3048,WIFI,WIFI,lte,disconnected,none,enabled,-79,78,0,255,0,0,1,0,0,0,4769,23917,196,4033
1790,28095135,108232,2019-10-14 18:47:55,Discharging,72.0,America/Detroit,Unknown,954628,995484,2845272,70064,unplugged,Good,3.89,22.5,0.84,9324,4093,WIFI,WIFI,evdo_a,disconnected,none,enabled,-84,19,0,255,0,0,1,0,0,0,4769,23917,196,4033
1791,28095138,108232,2019-10-14 19:05:50,Discharging,69.0,America/Detroit,Unknown,954116,954572,2845272,71188,unplugged,Good,3.82,23.5,0.68,10399,4530,WIFI,WIFI,lte,disconnected,none,enabled,-75,72,1,255,0,0,1,0,0,0,5342,23917,196,4033
1792,28095140,108232,2019-10-14 19:06:36,Discharging,68.0,America/Detroit,Unknown,955168,957024,2845272,71760,unplugged,Good,3.8,23.8,0.51,10444,4530,WIFI,WIFI,lte,disconnected,none,enabled,-78,117,1,255,0,0,1,0,0,0,5342,23917,196,4033
1793,28095143,108232,2019-10-14 19:09:38,Discharging,67.0,America/Detroit,Unknown,957884,958104,2845272,72392,unplugged,Good,3.83,25.1,0.72,10626,4530,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,255,0,0,1,0,0,0,5342,23917,196,4033
1794,28095147,108232,2019-10-14 19:14:07,Discharging,66.0,America/Detroit,Unknown,952004,970036,2845272,80476,unplugged,Good,3.86,25.1,0.68,10895,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,5342,23917,196,4033
1795,28095151,108232,2019-10-14 19:17:09,Discharging,65.0,America/Detroit,Unknown,965628,965928,2845272,72368,unplugged,Good,3.86,25.4,0.61,11078,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,5342,23917,196,4033
1796,28095153,108232,2019-10-14 19:20:41,Discharging,64.0,America/Detroit,Unknown,965924,966252,2845272,72448,unplugged,Good,3.82,25.8,0.57,11290,4558,WIFI,WIFI,lte,disconnected,none,enabled,-83,19,1,255,0,0,1,0,0,0,5342,23917,196,4033
1797,28095156,108232,2019-10-14 19:23:43,Discharging,63.0,America/Detroit,Unknown,963248,963008,2845272,78556,unplugged,Good,3.83,26.8,0.5,11471,4558,WIFI,WIFI,lte,disconnected,none,enabled,-76,52,1,255,0,0,1,0,0,0,5342,23917,196,4033
1798,28095159,108232,2019-10-14 19:26:46,Discharging,62.0,America/Detroit,Unknown,964948,972188,2845272,71064,unplugged,Good,3.8,27.5,0.56,11654,4558,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,255,0,0,1,0,0,0,5342,23917,196,4033
1799,28097891,108232,2019-10-14 19:27:16,Discharging,62.0,America/Detroit,Unknown,963424,971620,2845272,74332,unplugged,Good,3.8,27.7,0.64,11684,4558,WIFI,WIFI,lte,disconnected,none,enabled,-86,26,1,255,0,0,1,0,0,0,5342,23917,196,4033
1800,28097892,108232,2019-10-14 19:29:47,Discharging,61.0,America/Detroit,Unknown,966000,970752,2845272,72032,unplugged,Good,3.83,28.5,0.52,11836,4558,WIFI,WIFI,lte,disconnected,none,enabled,-85,26,1,255,0,0,1,0,0,0,5342,23917,196,4033
1801,28097895,108232,2019-10-14 19:33:50,Discharging,60.0,America/Detroit,Unknown,962452,972984,2845272,73604,unplugged,Good,3.79,28.3,0.58,12078,4558,WIFI,WIFI,lte,disconnected,none,enabled,-85,26,1,255,0,0,1,0,0,0,5342,23917,196,4033
1802,28097897,108232,2019-10-14 19:36:52,Discharging,59.0,America/Detroit,Unknown,937556,952104,2845272,132184,unplugged,Good,3.77,28.9,0.55,12261,4558,WIFI,WIFI,lte,disconnected,none,enabled,-77,65,1,255,0,0,1,0,0,0,5341,23917,196,4033
1803,28097898,108232,2019-10-14 19:40:25,Discharging,58.0,America/Detroit,Unknown,953256,983548,2845272,68920,unplugged,Good,3.79,29.5,0.63,12473,4558,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,1,255,0,0,1,0,0,0,5341,23917,196,4033
1804,28097900,108232,2019-10-14 19:43:57,Discharging,57.0,America/Detroit,Unknown,925856,981968,2845272,104176,unplugged,Good,3.75,29.5,0.77,12685,4558,WIFI,WIFI,lte,disconnected,none,enabled,-80,26,1,255,0,0,1,0,0,0,5339,23917,196,4033
1805,28097902,108232,2019-10-14 19:46:28,Discharging,56.0,America/Detroit,Unknown,957800,1008408,2845272,71716,unplugged,Good,3.73,29.7,0.56,12837,4558,WIFI,WIFI,lte,disconnected,none,enabled,-80,78,1,255,0,0,1,0,0,0,5336,23917,196,4033
1806,28097904,108232,2019-10-14 19:49:00,Discharging,55.0,America/Detroit,Unknown,951316,992104,2845272,78600,unplugged,Good,3.76,29.7,0.74,12988,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,5336,23917,196,4033
1807,28097905,108232,2019-10-14 19:52:32,Discharging,54.0,America/Detroit,Unknown,956084,994180,2845272,70220,unplugged,Good,3.73,29.8,0.6,13201,4558,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,255,0,0,1,0,0,0,5336,23917,196,4033
1808,28097908,108232,2019-10-14 19:55:35,Discharging,53.0,America/Detroit,Unknown,928108,995004,2845272,97664,unplugged,Good,3.75,30.1,0.71,13382,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,5336,23917,196,4033
1809,28097909,108232,2019-10-14 19:58:06,Discharging,52.0,America/Detroit,Unknown,924964,1000132,2845272,83628,unplugged,Good,3.74,29.9,0.28,13534,4558,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,255,0,0,1,0,0,0,5336,23917,196,4033
1810,28097911,108232,2019-10-14 20:01:08,Discharging,51.0,America/Detroit,Unknown,949168,967988,2845272,73420,unplugged,Good,3.72,28.7,0.71,13717,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1811,28097913,108232,2019-10-14 20:04:10,Discharging,50.0,America/Detroit,Unknown,936696,967344,2845272,86312,unplugged,Good,3.74,28.6,0.67,13898,4558,WIFI,WIFI,lte,disconnected,none,enabled,-77,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1812,28097915,108232,2019-10-14 20:07:42,Discharging,49.0,America/Detroit,Unknown,951972,969144,2845272,68556,unplugged,Good,3.73,28.9,0.71,14111,4558,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1813,28097918,108232,2019-10-14 20:10:14,Discharging,48.0,America/Detroit,Unknown,948544,965856,2845272,77032,unplugged,Good,3.71,29.0,0.68,14263,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,5360,23917,196,4033
1814,28097920,108232,2019-10-14 20:13:16,Discharging,47.0,America/Detroit,Unknown,952080,966432,2845272,75452,unplugged,Good,3.73,29.2,0.5,14444,4558,WIFI,WIFI,lte,disconnected,none,enabled,-80,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1815,28097922,108232,2019-10-14 20:16:49,Discharging,46.0,America/Detroit,Unknown,900048,969296,2845272,132260,unplugged,Good,3.71,29.3,0.59,14657,4558,WIFI,WIFI,lte,disconnected,none,enabled,-83,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1816,28097924,108232,2019-10-14 20:19:20,Discharging,45.0,America/Detroit,Unknown,963520,965960,2845272,73540,unplugged,Good,3.69,29.1,0.65,14809,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,39,1,255,0,0,1,0,0,0,5360,23917,196,4033
1817,28097925,108232,2019-10-14 20:22:22,Discharging,44.0,America/Detroit,Unknown,959524,973492,2845272,69284,unplugged,Good,3.71,29.2,0.6,14991,4558,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1818,28097927,108232,2019-10-14 20:25:55,Discharging,43.0,America/Detroit,Unknown,957444,966708,2845272,78076,unplugged,Good,3.69,29.3,0.59,15202,4558,WIFI,WIFI,lte,disconnected,none,enabled,-79,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1819,28099489,108232,2019-10-14 20:26:25,Discharging,43.0,America/Detroit,Unknown,959284,968636,2845272,73636,unplugged,Good,3.7,29.3,0.59,15233,4558,WIFI,WIFI,lte,disconnected,none,enabled,-79,78,1,255,0,0,1,0,0,0,5360,23917,196,4033
1820,28099490,108232,2019-10-14 20:27:56,Discharging,42.0,America/Detroit,Unknown,962664,943456,2845272,70992,unplugged,Good,3.64,29.4,0.52,15324,4558,WIFI,WIFI,lte,disconnected,none,enabled,-59,144,1,255,0,0,1,0,0,0,5357,23917,196,4033
1821,28099492,108232,2019-10-14 20:30:58,Discharging,41.0,America/Detroit,Unknown,941208,950844,2845272,88316,unplugged,Good,3.66,28.8,0.51,15506,4558,WIFI,WIFI,lte,disconnected,none,enabled,-77,65,1,255,0,0,1,0,0,0,5354,23917,196,4033
1822,28099493,108232,2019-10-14 20:33:30,Discharging,40.0,America/Detroit,Unknown,951784,958888,2845272,70924,unplugged,Good,3.65,28.8,0.6,15658,4558,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,1,255,0,0,1,0,0,0,5354,23917,196,4033
1823,28099495,108232,2019-10-14 20:36:02,Discharging,39.0,America/Detroit,Unknown,953348,956852,2845272,70892,unplugged,Good,3.63,29.3,0.74,15809,4558,WIFI,WIFI,lte,disconnected,none,enabled,-78,78,1,255,0,0,1,0,0,0,5354,23917,196,4033
1824,28099497,108232,2019-10-14 20:38:03,Discharging,38.0,America/Detroit,Unknown,950568,961488,2845272,69340,unplugged,Good,3.63,29.6,0.6,15931,4558,WIFI,WIFI,lte,disconnected,none,enabled,-78,52,1,255,0,0,1,0,0,0,5354,23917,196,4033
1825,28099498,108232,2019-10-14 20:40:04,Discharging,37.0,America/Detroit,Unknown,737404,890928,2845272,210556,unplugged,Good,3.58,29.8,0.71,16053,4558,WIFI,WIFI,lte,disconnected,none,enabled,-84,58,1,255,0,0,1,0,0,0,5350,23917,196,4033
1826,28099500,108232,2019-10-14 20:42:06,Discharging,36.0,America/Detroit,Unknown,750508,926300,2845272,191704,unplugged,Good,3.61,30.0,0.7,16173,4558,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,1,255,0,0,1,0,0,0,5350,23917,196,4033
1827,28099502,108232,2019-10-14 20:44:07,Discharging,35.0,America/Detroit,Unknown,780476,948880,2845272,139532,unplugged,Good,3.59,30.4,0.66,16296,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,39,1,255,0,0,1,0,0,0,5350,23917,196,4033
1828,28099504,108232,2019-10-14 20:46:39,Discharging,34.0,America/Detroit,Unknown,793012,958104,2845272,117568,unplugged,Good,3.58,30.5,0.61,16447,4558,WIFI,WIFI,lte,disconnected,none,enabled,-76,58,1,255,0,0,1,0,0,0,5350,23917,196,4033
1829,28099507,108232,2019-10-14 20:49:11,Discharging,33.0,America/Detroit,Unknown,785776,956936,2845272,125496,unplugged,Good,3.61,30.6,0.72,16598,4558,WIFI,WIFI,lte,disconnected,none,enabled,-78,52,1,255,0,0,1,0,0,0,5350,23917,196,4033
1830,28099508,108232,2019-10-14 20:50:42,Discharging,32.0,America/Detroit,Unknown,793184,960364,2845272,115376,unplugged,Good,3.6,30.8,0.71,16690,4558,WIFI,WIFI,lte,disconnected,none,enabled,-81,52,1,255,0,0,1,0,0,0,5350,23917,196,4033
1831,28099510,108232,2019-10-14 20:53:44,Discharging,31.0,America/Detroit,Unknown,795588,985408,2845272,83996,unplugged,Good,3.58,31.3,0.6,16872,4558,WIFI,WIFI,lte,disconnected,none,enabled,-86,19,1,255,0,0,1,0,0,0,5349,23917,196,4033
1832,28099512,108232,2019-10-14 20:55:45,Discharging,30.0,America/Detroit,Unknown,800772,974248,2845272,91864,unplugged,Good,3.56,31.6,0.82,16994,4558,WIFI,WIFI,lte,disconnected,none,enabled,-87,19,1,255,0,0,1,0,0,0,5349,23917,196,4033
1833,28099513,108232,2019-10-14 20:57:47,Discharging,29.0,America/Detroit,Unknown,794240,965096,2845272,110376,unplugged,Good,3.57,31.7,0.76,17114,4558,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,1,255,0,0,1,0,0,0,5349,23917,196,4033
1834,28099515,108232,2019-10-14 20:59:48,Discharging,28.0,America/Detroit,Unknown,813588,969676,2845272,86308,unplugged,Good,3.55,31.9,0.59,17236,4558,WIFI,WIFI,lte,disconnected,none,enabled,-88,19,1,255,0,0,1,0,0,0,5346,23917,196,4033
